"Step","ur-tasks-merged - loss","ur-tasks-merged - loss__MIN","ur-tasks-merged - loss__MAX"
"11100","0.032204385846853256","0.032204385846853256","0.032204385846853256"
"11200","0.033224787563085556","0.033224787563085556","0.033224787563085556"
"11300","0.03251364454627037","0.03251364454627037","0.03251364454627037"
"11400","0.03008822351694107","0.03008822351694107","0.03008822351694107"
"11500","0.02958427183330059","0.02958427183330059","0.02958427183330059"
"11600","0.031685974448919296","0.031685974448919296","0.031685974448919296"
"11700","0.03069603629410267","0.03069603629410267","0.03069603629410267"
"11800","0.030750250443816185","0.030750250443816185","0.030750250443816185"
"11900","0.030757974833250046","0.030757974833250046","0.030757974833250046"
"12000","0.03279780223965645","0.03279780223965645","0.03279780223965645"
"12100","0.030357513576745987","0.030357513576745987","0.030357513576745987"
"12200","0.03002091869711876","0.03002091869711876","0.03002091869711876"
"12300","0.030032772570848465","0.030032772570848465","0.030032772570848465"
"12400","0.032052069902420044","0.032052069902420044","0.032052069902420044"
"12500","0.029056817293167114","0.029056817293167114","0.029056817293167114"
"12600","0.031175972893834114","0.031175972893834114","0.031175972893834114"
"12700","0.030016960576176643","0.030016960576176643","0.030016960576176643"
"12800","0.031301308423280716","0.031301308423280716","0.031301308423280716"
"12900","0.030423348769545555","0.030423348769545555","0.030423348769545555"
"13000","0.03011247143149376","0.03011247143149376","0.03011247143149376"
"13100","0.027685506269335747","0.027685506269335747","0.027685506269335747"
"13200","0.028563622385263443","0.028563622385263443","0.028563622385263443"
"13300","0.029586009681224823","0.029586009681224823","0.029586009681224823"
"13400","0.03044549934566021","0.03044549934566021","0.03044549934566021"
"13500","0.028096867725253105","0.028096867725253105","0.028096867725253105"
"13600","0.028007838875055313","0.028007838875055313","0.028007838875055313"
"13700","0.028703557327389717","0.028703557327389717","0.028703557327389717"
"13800","0.02795213833451271","0.02795213833451271","0.02795213833451271"
"13900","0.028467802330851555","0.028467802330851555","0.028467802330851555"
"14000","0.02817806601524353","0.02817806601524353","0.02817806601524353"
"14100","0.030506126582622528","0.030506126582622528","0.030506126582622528"
"14200","0.02916392683982849","0.02916392683982849","0.02916392683982849"
"14300","0.02927204966545105","0.02927204966545105","0.02927204966545105"
"14400","0.028365053236484528","0.028365053236484528","0.028365053236484528"
"14500","0.030591901391744614","0.030591901391744614","0.030591901391744614"
"14600","0.02866765856742859","0.02866765856742859","0.02866765856742859"
"14700","0.029467303305864334","0.029467303305864334","0.029467303305864334"
"14800","0.028428344056010246","0.028428344056010246","0.028428344056010246"
"14900","0.028664659708738327","0.028664659708738327","0.028664659708738327"
"15000","0.02789541706442833","0.02789541706442833","0.02789541706442833"
"15100","0.027921782806515694","0.027921782806515694","0.027921782806515694"
"15200","0.028628487139940262","0.028628487139940262","0.028628487139940262"
"15300","0.028512803837656975","0.028512803837656975","0.028512803837656975"
"15400","0.027814211323857307","0.027814211323857307","0.027814211323857307"
"15500","0.028545081615447998","0.028545081615447998","0.028545081615447998"
"15600","0.024967247620224953","0.024967247620224953","0.024967247620224953"
"15700","0.028510931879281998","0.028510931879281998","0.028510931879281998"
"15800","0.02807104028761387","0.02807104028761387","0.02807104028761387"
"15900","0.027713796123862267","0.027713796123862267","0.027713796123862267"
"16000","0.025577707216143608","0.025577707216143608","0.025577707216143608"
"16100","0.026890059933066368","0.026890059933066368","0.026890059933066368"
"16200","0.02543366700410843","0.02543366700410843","0.02543366700410843"
"16300","0.026326855644583702","0.026326855644583702","0.026326855644583702"
"16400","0.02580481953918934","0.02580481953918934","0.02580481953918934"
"16500","0.02607717737555504","0.02607717737555504","0.02607717737555504"
"16600","0.028467001393437386","0.028467001393437386","0.028467001393437386"
"16700","0.02735988236963749","0.02735988236963749","0.02735988236963749"
"16800","0.028360916301608086","0.028360916301608086","0.028360916301608086"
"16900","0.02712571620941162","0.02712571620941162","0.02712571620941162"
"17000","0.02780771255493164","0.02780771255493164","0.02780771255493164"
"17100","0.027397794649004936","0.027397794649004936","0.027397794649004936"
"17200","0.028183212503790855","0.028183212503790855","0.028183212503790855"
"17300","0.027268948033452034","0.027268948033452034","0.027268948033452034"
"17400","0.027039362117648125","0.027039362117648125","0.027039362117648125"
"17500","0.027102716267108917","0.027102716267108917","0.027102716267108917"
"17600","0.02737260051071644","0.02737260051071644","0.02737260051071644"
"17700","0.02735690213739872","0.02735690213739872","0.02735690213739872"
"17800","0.02684124931693077","0.02684124931693077","0.02684124931693077"
"17900","0.027951881289482117","0.027951881289482117","0.027951881289482117"
"18000","0.026131220161914825","0.026131220161914825","0.026131220161914825"
"18100","0.02690350078046322","0.02690350078046322","0.02690350078046322"
"18200","0.02649487927556038","0.02649487927556038","0.02649487927556038"
"18300","0.025162359699606895","0.025162359699606895","0.025162359699606895"
"18400","0.027397308498620987","0.027397308498620987","0.027397308498620987"
"18500","0.028515195474028587","0.028515195474028587","0.028515195474028587"
"18600","0.026918282732367516","0.026918282732367516","0.026918282732367516"
"18700","0.026334460824728012","0.026334460824728012","0.026334460824728012"
"18800","0.026802200824022293","0.026802200824022293","0.026802200824022293"
"18900","0.025138797238469124","0.025138797238469124","0.025138797238469124"
"19000","0.02661030739545822","0.02661030739545822","0.02661030739545822"
"19100","0.02498583309352398","0.02498583309352398","0.02498583309352398"
"19200","0.02511093020439148","0.02511093020439148","0.02511093020439148"
"19300","0.025062698870897293","0.025062698870897293","0.025062698870897293"
"19400","0.025786565616726875","0.025786565616726875","0.025786565616726875"
"19500","0.026451459154486656","0.026451459154486656","0.026451459154486656"
"19600","0.026070736348628998","0.026070736348628998","0.026070736348628998"
"19700","0.026500198990106583","0.026500198990106583","0.026500198990106583"
"19800","0.024026639759540558","0.024026639759540558","0.024026639759540558"
"19900","0.024894798174500465","0.024894798174500465","0.024894798174500465"
"20000","0.025440607219934464","0.025440607219934464","0.025440607219934464"
"20100","0.02574176713824272","0.02574176713824272","0.02574176713824272"
"20200","0.02461235038936138","0.02461235038936138","0.02461235038936138"
"20300","0.024655738845467567","0.024655738845467567","0.024655738845467567"
"20400","0.02413516864180565","0.02413516864180565","0.02413516864180565"
"20500","0.024740874767303467","0.024740874767303467","0.024740874767303467"
"20600","0.024742698296904564","0.024742698296904564","0.024742698296904564"
"20700","0.023953961208462715","0.023953961208462715","0.023953961208462715"
"20800","0.025407375767827034","0.025407375767827034","0.025407375767827034"
"20900","0.025393323972821236","0.025393323972821236","0.025393323972821236"
"21000","0.024384045973420143","0.024384045973420143","0.024384045973420143"
"21100","0.023675812408328056","0.023675812408328056","0.023675812408328056"
"21200","0.02541353367269039","0.02541353367269039","0.02541353367269039"
"21300","0.023246468976140022","0.023246468976140022","0.023246468976140022"
"21400","0.02399032562971115","0.02399032562971115","0.02399032562971115"
"21500","0.024715403094887733","0.024715403094887733","0.024715403094887733"
"21600","0.024614853784441948","0.024614853784441948","0.024614853784441948"
"21700","0.023991810157895088","0.023991810157895088","0.023991810157895088"
"21800","0.023344678804278374","0.023344678804278374","0.023344678804278374"
"21900","0.023881463333964348","0.023881463333964348","0.023881463333964348"
"22000","0.023601684719324112","0.023601684719324112","0.023601684719324112"
"22100","0.023266777396202087","0.023266777396202087","0.023266777396202087"
"22200","0.023202138021588326","0.023202138021588326","0.023202138021588326"
"22300","0.023376012220978737","0.023376012220978737","0.023376012220978737"
"22400","0.02231464721262455","0.02231464721262455","0.02231464721262455"
"22500","0.0241490937769413","0.0241490937769413","0.0241490937769413"
"22600","0.023352686315774918","0.023352686315774918","0.023352686315774918"
"22700","0.024544404819607735","0.024544404819607735","0.024544404819607735"
"22800","0.023462066426873207","0.023462066426873207","0.023462066426873207"
"22900","0.023514222353696823","0.023514222353696823","0.023514222353696823"
"23000","0.023582179099321365","0.023582179099321365","0.023582179099321365"
"23100","0.02316536195576191","0.02316536195576191","0.02316536195576191"
"23200","0.024347031489014626","0.024347031489014626","0.024347031489014626"
"23300","0.024248242378234863","0.024248242378234863","0.024248242378234863"
"23400","0.02330666407942772","0.02330666407942772","0.02330666407942772"
"23500","0.02316816709935665","0.02316816709935665","0.02316816709935665"
"23600","0.022365311160683632","0.022365311160683632","0.022365311160683632"
"23700","0.024481134489178658","0.024481134489178658","0.024481134489178658"
"23800","0.0229351706802845","0.0229351706802845","0.0229351706802845"
"23900","0.02254919521510601","0.02254919521510601","0.02254919521510601"
"24000","0.0222428347915411","0.0222428347915411","0.0222428347915411"
"24100","0.02330353669822216","0.02330353669822216","0.02330353669822216"
"24200","0.023332947865128517","0.023332947865128517","0.023332947865128517"
"24300","0.023206142708659172","0.023206142708659172","0.023206142708659172"
"24400","0.021640662103891373","0.021640662103891373","0.021640662103891373"
"24500","0.023064712062478065","0.023064712062478065","0.023064712062478065"
"24600","0.021916206926107407","0.021916206926107407","0.021916206926107407"
"24700","0.02339065447449684","0.02339065447449684","0.02339065447449684"
"24800","0.023325128480792046","0.023325128480792046","0.023325128480792046"
"24900","0.021364307031035423","0.021364307031035423","0.021364307031035423"
"25000","0.021914949640631676","0.021914949640631676","0.021914949640631676"
"25100","0.022176841273903847","0.022176841273903847","0.022176841273903847"
"25200","0.02157679945230484","0.02157679945230484","0.02157679945230484"
"25300","0.022424796596169472","0.022424796596169472","0.022424796596169472"
"25400","0.02161054126918316","0.02161054126918316","0.02161054126918316"
"25500","0.020893462002277374","0.020893462002277374","0.020893462002277374"
"25600","0.02262023836374283","0.02262023836374283","0.02262023836374283"
"25700","0.02156914584338665","0.02156914584338665","0.02156914584338665"
"25800","0.021665165200829506","0.021665165200829506","0.021665165200829506"
"25900","0.022340459749102592","0.022340459749102592","0.022340459749102592"
"26000","0.022779710590839386","0.022779710590839386","0.022779710590839386"
"26100","0.020995955914258957","0.020995955914258957","0.020995955914258957"
"26200","0.02329997532069683","0.02329997532069683","0.02329997532069683"
"26300","0.021443337202072144","0.021443337202072144","0.021443337202072144"
"26400","0.021764297038316727","0.021764297038316727","0.021764297038316727"
"26500","0.022600388154387474","0.022600388154387474","0.022600388154387474"
"26600","0.021906767040491104","0.021906767040491104","0.021906767040491104"
"26700","0.022755173966288567","0.022755173966288567","0.022755173966288567"
"26800","0.021097224205732346","0.021097224205732346","0.021097224205732346"
"26900","0.021151866763830185","0.021151866763830185","0.021151866763830185"
"27000","0.022743772715330124","0.022743772715330124","0.022743772715330124"
"27100","0.021785348653793335","0.021785348653793335","0.021785348653793335"
"27200","0.022024106234312057","0.022024106234312057","0.022024106234312057"
"27300","0.022096706554293633","0.022096706554293633","0.022096706554293633"
"27400","0.020618686452507973","0.020618686452507973","0.020618686452507973"
"27500","0.02039169706404209","0.02039169706404209","0.02039169706404209"
"27600","0.022105976939201355","0.022105976939201355","0.022105976939201355"
"27700","0.02259145677089691","0.02259145677089691","0.02259145677089691"
"27800","0.022010231390595436","0.022010231390595436","0.022010231390595436"
"27900","0.021339239552617073","0.021339239552617073","0.021339239552617073"
"28000","0.020806457847356796","0.020806457847356796","0.020806457847356796"
"28100","0.021949946880340576","0.021949946880340576","0.021949946880340576"
"28200","0.021463559940457344","0.021463559940457344","0.021463559940457344"
"28300","0.02151617966592312","0.02151617966592312","0.02151617966592312"
"28400","0.02156776189804077","0.02156776189804077","0.02156776189804077"
"28500","0.021955404430627823","0.021955404430627823","0.021955404430627823"
"28600","0.021699311211705208","0.021699311211705208","0.021699311211705208"
"28700","0.020590364933013916","0.020590364933013916","0.020590364933013916"
"28800","0.022105131298303604","0.022105131298303604","0.022105131298303604"
"28900","0.021845290437340736","0.021845290437340736","0.021845290437340736"
"29000","0.021506309509277344","0.021506309509277344","0.021506309509277344"
"29100","0.02039547637104988","0.02039547637104988","0.02039547637104988"
"29200","0.021250639110803604","0.021250639110803604","0.021250639110803604"
"29300","0.020741857588291168","0.020741857588291168","0.020741857588291168"
"29400","0.02269393391907215","0.02269393391907215","0.02269393391907215"
"29500","0.021006297320127487","0.021006297320127487","0.021006297320127487"
"29600","0.0205950066447258","0.0205950066447258","0.0205950066447258"
"29700","0.021740201860666275","0.021740201860666275","0.021740201860666275"
"29800","0.02021794766187668","0.02021794766187668","0.02021794766187668"
"29900","0.02154400385916233","0.02154400385916233","0.02154400385916233"
