"Step","ur-tasks-merged-lora - loss","ur-tasks-merged-lora - loss__MIN","ur-tasks-merged-lora - loss__MAX"
"33000","0.020144274458289146","0.020144274458289146","0.020144274458289146"
"33100","0.02047707512974739","0.02047707512974739","0.02047707512974739"
"33200","0.021196698769927025","0.021196698769927025","0.021196698769927025"
"33300","0.021600574254989624","0.021600574254989624","0.021600574254989624"
"33400","0.02188202179968357","0.02188202179968357","0.02188202179968357"
"33500","0.02192079648375511","0.02192079648375511","0.02192079648375511"
"33600","0.020713696256279945","0.020713696256279945","0.020713696256279945"
"33700","0.02117527462542057","0.02117527462542057","0.02117527462542057"
"33800","0.020309191197156906","0.020309191197156906","0.020309191197156906"
"33900","0.020854484289884567","0.020854484289884567","0.020854484289884567"
"34000","0.021580953150987625","0.021580953150987625","0.021580953150987625"
"34100","0.021204829216003418","0.021204829216003418","0.021204829216003418"
"34200","0.022639354690909386","0.022639354690909386","0.022639354690909386"
"34300","0.01852632872760296","0.01852632872760296","0.01852632872760296"
"34400","0.021743960678577423","0.021743960678577423","0.021743960678577423"
"34500","0.021510442718863487","0.021510442718863487","0.021510442718863487"
"34600","0.021436071023344994","0.021436071023344994","0.021436071023344994"
"34700","0.019854189828038216","0.019854189828038216","0.019854189828038216"
"34800","0.020466269925236702","0.020466269925236702","0.020466269925236702"
"34900","0.02173936739563942","0.02173936739563942","0.02173936739563942"
"35000","0.019538287073373795","0.019538287073373795","0.019538287073373795"
"35100","0.01950542815029621","0.01950542815029621","0.01950542815029621"
"35200","0.02043195255100727","0.02043195255100727","0.02043195255100727"
"35300","0.020497113466262817","0.020497113466262817","0.020497113466262817"
"35400","0.020247548818588257","0.020247548818588257","0.020247548818588257"
"35500","0.019677165895700455","0.019677165895700455","0.019677165895700455"
"35600","0.020904434844851494","0.020904434844851494","0.020904434844851494"
"35700","0.021498383954167366","0.021498383954167366","0.021498383954167366"
"35800","0.020320972427725792","0.020320972427725792","0.020320972427725792"
"35900","0.02055744081735611","0.02055744081735611","0.02055744081735611"
"36000","0.019626103341579437","0.019626103341579437","0.019626103341579437"
"36100","0.019658049568533897","0.019658049568533897","0.019658049568533897"
"36200","0.01989796571433544","0.01989796571433544","0.01989796571433544"
"36300","0.020408352836966515","0.020408352836966515","0.020408352836966515"
"36400","0.019560527056455612","0.019560527056455612","0.019560527056455612"
"36500","0.020651157945394516","0.020651157945394516","0.020651157945394516"
"36600","0.020731311291456223","0.020731311291456223","0.020731311291456223"
"36700","0.020408958196640015","0.020408958196640015","0.020408958196640015"
"36800","0.020967459306120872","0.020967459306120872","0.020967459306120872"
"36900","0.019623184576630592","0.019623184576630592","0.019623184576630592"
"37000","0.020249348133802414","0.020249348133802414","0.020249348133802414"
"37100","0.021042613312602043","0.021042613312602043","0.021042613312602043"
"37200","0.020232591778039932","0.020232591778039932","0.020232591778039932"
"37300","0.021514741703867912","0.021514741703867912","0.021514741703867912"
"37400","0.021207714453339577","0.021207714453339577","0.021207714453339577"
"37500","0.01966024376451969","0.01966024376451969","0.01966024376451969"
"37600","0.020121559500694275","0.020121559500694275","0.020121559500694275"
"37700","0.01946861483156681","0.01946861483156681","0.01946861483156681"
"37800","0.019825592637062073","0.019825592637062073","0.019825592637062073"
"37900","0.020323628559708595","0.020323628559708595","0.020323628559708595"
"38000","0.019417716190218925","0.019417716190218925","0.019417716190218925"
"38100","0.020187530666589737","0.020187530666589737","0.020187530666589737"
"38200","0.01940130814909935","0.01940130814909935","0.01940130814909935"
"38300","0.020144309848546982","0.020144309848546982","0.020144309848546982"
"38400","0.019327351823449135","0.019327351823449135","0.019327351823449135"
"38500","0.021524254232645035","0.021524254232645035","0.021524254232645035"
"38600","0.019611870869994164","0.019611870869994164","0.019611870869994164"
"38700","0.020695677027106285","0.020695677027106285","0.020695677027106285"
"38800","0.020608501508831978","0.020608501508831978","0.020608501508831978"
"38900","0.01912325993180275","0.01912325993180275","0.01912325993180275"
"39000","0.02193632535636425","0.02193632535636425","0.02193632535636425"
"39100","0.01938786171376705","0.01938786171376705","0.01938786171376705"
"39200","0.019179269671440125","0.019179269671440125","0.019179269671440125"
"39300","0.020276932045817375","0.020276932045817375","0.020276932045817375"
"39400","0.01999306119978428","0.01999306119978428","0.01999306119978428"
"39500","0.01971169002354145","0.01971169002354145","0.01971169002354145"
"39600","0.02037785016000271","0.02037785016000271","0.02037785016000271"
"39700","0.018778705969452858","0.018778705969452858","0.018778705969452858"
"39800","0.019573502242565155","0.019573502242565155","0.019573502242565155"
"39900","0.019221268594264984","0.019221268594264984","0.019221268594264984"
"40000","0.020139917731285095","0.020139917731285095","0.020139917731285095"
"40100","0.021546749398112297","0.021546749398112297","0.021546749398112297"
"40200","0.0198966171592474","0.0198966171592474","0.0198966171592474"
"40300","0.01842392422258854","0.01842392422258854","0.01842392422258854"
"40400","0.0193654652684927","0.0193654652684927","0.0193654652684927"
"40500","0.019403105601668358","0.019403105601668358","0.019403105601668358"
"40600","0.01981154829263687","0.01981154829263687","0.01981154829263687"
"40700","0.019546499475836754","0.019546499475836754","0.019546499475836754"
"40800","0.02014683187007904","0.02014683187007904","0.02014683187007904"
"40900","0.018801270052790642","0.018801270052790642","0.018801270052790642"
"41000","0.019186479970812798","0.019186479970812798","0.019186479970812798"
"41100","0.019540829584002495","0.019540829584002495","0.019540829584002495"
"41200","0.01913265511393547","0.01913265511393547","0.01913265511393547"
"41300","0.018414616584777832","0.018414616584777832","0.018414616584777832"
"41400","0.02005406841635704","0.02005406841635704","0.02005406841635704"
"41500","0.02007678709924221","0.02007678709924221","0.02007678709924221"
"41600","0.01846444606781006","0.01846444606781006","0.01846444606781006"
"41700","0.020311273634433746","0.020311273634433746","0.020311273634433746"
"41800","0.01939590647816658","0.01939590647816658","0.01939590647816658"
"41900","0.019277295097708702","0.019277295097708702","0.019277295097708702"
"42000","0.019971009343862534","0.019971009343862534","0.019971009343862534"
"42100","0.019749654456973076","0.019749654456973076","0.019749654456973076"
"42200","0.0203267689794302","0.0203267689794302","0.0203267689794302"
"42300","0.018722981214523315","0.018722981214523315","0.018722981214523315"
"42400","0.01891012117266655","0.01891012117266655","0.01891012117266655"
"42500","0.017355425283312798","0.017355425283312798","0.017355425283312798"
"42600","0.01937628537416458","0.01937628537416458","0.01937628537416458"
"42700","0.01871863752603531","0.01871863752603531","0.01871863752603531"
"42800","0.018978817388415337","0.018978817388415337","0.018978817388415337"
"42900","0.018989115953445435","0.018989115953445435","0.018989115953445435"
"43000","0.018443970009684563","0.018443970009684563","0.018443970009684563"
"43100","0.018926672637462616","0.018926672637462616","0.018926672637462616"
"43200","0.019461290910840034","0.019461290910840034","0.019461290910840034"
"43300","0.01961262710392475","0.01961262710392475","0.01961262710392475"
"43400","0.019506607204675674","0.019506607204675674","0.019506607204675674"
"43500","0.018426043912768364","0.018426043912768364","0.018426043912768364"
"43600","0.0204987283796072","0.0204987283796072","0.0204987283796072"
"43700","0.019549734890460968","0.019549734890460968","0.019549734890460968"
"43800","0.02007065713405609","0.02007065713405609","0.02007065713405609"
"43900","0.018668025732040405","0.018668025732040405","0.018668025732040405"
"44000","0.019358118996024132","0.019358118996024132","0.019358118996024132"
"44100","0.018337637186050415","0.018337637186050415","0.018337637186050415"
"44200","0.01947202906012535","0.01947202906012535","0.01947202906012535"
"44300","0.017236899584531784","0.017236899584531784","0.017236899584531784"
"44400","0.018869392573833466","0.018869392573833466","0.018869392573833466"
"44500","0.02051127329468727","0.02051127329468727","0.02051127329468727"
"44600","0.019595706835389137","0.019595706835389137","0.019595706835389137"
"44700","0.018307529389858246","0.018307529389858246","0.018307529389858246"
"44800","0.0188516266644001","0.0188516266644001","0.0188516266644001"
"44900","0.018825968727469444","0.018825968727469444","0.018825968727469444"
"45000","0.018346620723605156","0.018346620723605156","0.018346620723605156"
"45100","0.019099285826086998","0.019099285826086998","0.019099285826086998"
"45200","0.018813777714967728","0.018813777714967728","0.018813777714967728"
"45300","0.01879037730395794","0.01879037730395794","0.01879037730395794"
"45400","0.018183359876275063","0.018183359876275063","0.018183359876275063"
"45500","0.018732983618974686","0.018732983618974686","0.018732983618974686"
"45600","0.019714726135134697","0.019714726135134697","0.019714726135134697"
"45700","0.018136270344257355","0.018136270344257355","0.018136270344257355"
"45800","0.018939809873700142","0.018939809873700142","0.018939809873700142"
"45900","0.018810180947184563","0.018810180947184563","0.018810180947184563"
"46000","0.018242232501506805","0.018242232501506805","0.018242232501506805"
"46100","0.0189764816313982","0.0189764816313982","0.0189764816313982"
"46200","0.018693674355745316","0.018693674355745316","0.018693674355745316"
"46300","0.017953254282474518","0.017953254282474518","0.017953254282474518"
"46400","0.018186714500188828","0.018186714500188828","0.018186714500188828"
"46500","0.019217299297451973","0.019217299297451973","0.019217299297451973"
"46600","0.01814228482544422","0.01814228482544422","0.01814228482544422"
"46700","0.018409233540296555","0.018409233540296555","0.018409233540296555"
"46800","0.01910346932709217","0.01910346932709217","0.01910346932709217"
"46900","0.01829814724624157","0.01829814724624157","0.01829814724624157"
"47000","0.01827915571630001","0.01827915571630001","0.01827915571630001"
"47100","0.020096320658922195","0.020096320658922195","0.020096320658922195"
"47200","0.017303556203842163","0.017303556203842163","0.017303556203842163"
"47300","0.01869288645684719","0.01869288645684719","0.01869288645684719"
"47400","0.01857437565922737","0.01857437565922737","0.01857437565922737"
"47500","0.0179183017462492","0.0179183017462492","0.0179183017462492"
"47600","0.019171614199876785","0.019171614199876785","0.019171614199876785"
"47700","0.018060125410556793","0.018060125410556793","0.018060125410556793"
"47800","0.018863778561353683","0.018863778561353683","0.018863778561353683"
"47900","0.018683377653360367","0.018683377653360367","0.018683377653360367"
"48000","0.018012041226029396","0.018012041226029396","0.018012041226029396"
"48100","0.0188185703009367","0.0188185703009367","0.0188185703009367"
"48200","0.01826488971710205","0.01826488971710205","0.01826488971710205"
"48300","0.018217312172055244","0.018217312172055244","0.018217312172055244"
"48400","0.018285604193806648","0.018285604193806648","0.018285604193806648"
"48500","0.018907364457845688","0.018907364457845688","0.018907364457845688"
"48600","0.01815659925341606","0.01815659925341606","0.01815659925341606"
"48700","0.018009644001722336","0.018009644001722336","0.018009644001722336"
"48800","0.0196920745074749","0.0196920745074749","0.0196920745074749"
"48900","0.0172121599316597","0.0172121599316597","0.0172121599316597"
"49000","0.019503789022564888","0.019503789022564888","0.019503789022564888"
"49100","0.017776990309357643","0.017776990309357643","0.017776990309357643"
"49200","0.01709912344813347","0.01709912344813347","0.01709912344813347"
"49300","0.01870250515639782","0.01870250515639782","0.01870250515639782"
"49400","0.018728449940681458","0.018728449940681458","0.018728449940681458"
"49500","0.017752468585968018","0.017752468585968018","0.017752468585968018"
"49600","0.01760856620967388","0.01760856620967388","0.01760856620967388"
"49700","0.018583696335554123","0.018583696335554123","0.018583696335554123"
"49800","0.01800362579524517","0.01800362579524517","0.01800362579524517"
"49900","0.01739790476858616","0.01739790476858616","0.01739790476858616"
"50000","0.018647419288754463","0.018647419288754463","0.018647419288754463"
"50100","0.018251171335577965","0.018251171335577965","0.018251171335577965"
"50200","0.01884518563747406","0.01884518563747406","0.01884518563747406"
"50300","0.017423341050744057","0.017423341050744057","0.017423341050744057"
"50400","0.018108097836375237","0.018108097836375237","0.018108097836375237"
"50500","0.017248399555683136","0.017248399555683136","0.017248399555683136"
"50600","0.01788782887160778","0.01788782887160778","0.01788782887160778"
"50700","0.016660479828715324","0.016660479828715324","0.016660479828715324"
"50800","0.0185979176312685","0.0185979176312685","0.0185979176312685"
"50900","0.018026741221547127","0.018026741221547127","0.018026741221547127"
"51000","0.018150892108678818","0.018150892108678818","0.018150892108678818"
"51100","0.018382715061306953","0.018382715061306953","0.018382715061306953"
"51200","0.017939269542694092","0.017939269542694092","0.017939269542694092"
"51300","0.018327981233596802","0.018327981233596802","0.018327981233596802"
"51400","0.018291059881448746","0.018291059881448746","0.018291059881448746"
"51500","0.01775454543530941","0.01775454543530941","0.01775454543530941"
"51600","0.018233276903629303","0.018233276903629303","0.018233276903629303"
"51700","0.01821964792907238","0.01821964792907238","0.01821964792907238"
"51800","0.01791100576519966","0.01791100576519966","0.01791100576519966"
"51900","0.018545027822256088","0.018545027822256088","0.018545027822256088"
"52000","0.017834452912211418","0.017834452912211418","0.017834452912211418"
"52100","0.017727114260196686","0.017727114260196686","0.017727114260196686"
"52200","0.019181225448846817","0.019181225448846817","0.019181225448846817"
"52300","0.018505660817027092","0.018505660817027092","0.018505660817027092"
"52400","0.018153274431824684","0.018153274431824684","0.018153274431824684"
"52500","0.01736748218536377","0.01736748218536377","0.01736748218536377"
"52600","0.01805671863257885","0.01805671863257885","0.01805671863257885"
"52700","0.018017468973994255","0.018017468973994255","0.018017468973994255"
"52800","0.018615717068314552","0.018615717068314552","0.018615717068314552"
"52900","0.016821306198835373","0.016821306198835373","0.016821306198835373"
"53000","0.0178475733846426","0.0178475733846426","0.0178475733846426"
"53100","0.019265975803136826","0.019265975803136826","0.019265975803136826"
"53200","0.018039776012301445","0.018039776012301445","0.018039776012301445"
"53300","0.019942862913012505","0.019942862913012505","0.019942862913012505"
"53400","0.018335236236453056","0.018335236236453056","0.018335236236453056"
"53500","0.017967313528060913","0.017967313528060913","0.017967313528060913"
"53600","0.018897633999586105","0.018897633999586105","0.018897633999586105"
"53700","0.018378159031271935","0.018378159031271935","0.018378159031271935"
"53800","0.017481712624430656","0.017481712624430656","0.017481712624430656"
"53900","0.018195010721683502","0.018195010721683502","0.018195010721683502"
"54000","0.018372463062405586","0.018372463062405586","0.018372463062405586"
"54100","0.018377330154180527","0.018377330154180527","0.018377330154180527"
"54200","0.017474021762609482","0.017474021762609482","0.017474021762609482"
"54300","0.01678137108683586","0.01678137108683586","0.01678137108683586"
"54400","0.018175382167100906","0.018175382167100906","0.018175382167100906"
"54500","0.018784817308187485","0.018784817308187485","0.018784817308187485"
"54600","0.01742660626769066","0.01742660626769066","0.01742660626769066"
"54700","0.017809292301535606","0.017809292301535606","0.017809292301535606"
"54800","0.016557635739445686","0.016557635739445686","0.016557635739445686"
"54900","0.01739192008972168","0.01739192008972168","0.01739192008972168"
"55000","0.017592743039131165","0.017592743039131165","0.017592743039131165"
"55100","0.01720781810581684","0.01720781810581684","0.01720781810581684"
"55200","0.01810687594115734","0.01810687594115734","0.01810687594115734"
"55300","0.017193835228681564","0.017193835228681564","0.017193835228681564"
"55400","0.01692759059369564","0.01692759059369564","0.01692759059369564"
"55500","0.01755843684077263","0.01755843684077263","0.01755843684077263"
"55600","0.01801128312945366","0.01801128312945366","0.01801128312945366"
"55700","0.017846783623099327","0.017846783623099327","0.017846783623099327"
"55800","0.016049614176154137","0.016049614176154137","0.016049614176154137"
"55900","0.018447114154696465","0.018447114154696465","0.018447114154696465"
"56000","0.016685841605067253","0.016685841605067253","0.016685841605067253"
"56100","0.01720178686082363","0.01720178686082363","0.01720178686082363"
"56200","0.016891520470380783","0.016891520470380783","0.016891520470380783"
"56300","0.018452048301696777","0.018452048301696777","0.018452048301696777"
"56400","0.018143264576792717","0.018143264576792717","0.018143264576792717"
"56500","0.018365591764450073","0.018365591764450073","0.018365591764450073"
"56600","0.017384370788931847","0.017384370788931847","0.017384370788931847"
"56700","0.01731434464454651","0.01731434464454651","0.01731434464454651"
"56800","0.017450151965022087","0.017450151965022087","0.017450151965022087"
"56900","0.01583811640739441","0.01583811640739441","0.01583811640739441"
"57000","0.0177870225161314","0.0177870225161314","0.0177870225161314"
"57100","0.017357120290398598","0.017357120290398598","0.017357120290398598"
"57200","0.016117995604872704","0.016117995604872704","0.016117995604872704"
"57300","0.017754720523953438","0.017754720523953438","0.017754720523953438"
"57400","0.01780835911631584","0.01780835911631584","0.01780835911631584"
"57500","0.017494210973381996","0.017494210973381996","0.017494210973381996"
"57600","0.017196405678987503","0.017196405678987503","0.017196405678987503"
"57700","0.01713985577225685","0.01713985577225685","0.01713985577225685"
"57800","0.017105093225836754","0.017105093225836754","0.017105093225836754"
"57900","0.016851119697093964","0.016851119697093964","0.016851119697093964"
"58000","0.01674426719546318","0.01674426719546318","0.01674426719546318"
"58100","0.01725028268992901","0.01725028268992901","0.01725028268992901"
"58200","0.017096811905503273","0.017096811905503273","0.017096811905503273"
"58300","0.016795514151453972","0.016795514151453972","0.016795514151453972"
"58400","0.016798874363303185","0.016798874363303185","0.016798874363303185"
"58500","0.017928050830960274","0.017928050830960274","0.017928050830960274"
"58600","0.01689249277114868","0.01689249277114868","0.01689249277114868"
"58700","0.017054015770554543","0.017054015770554543","0.017054015770554543"
"58800","0.017173217609524727","0.017173217609524727","0.017173217609524727"
"58900","0.01709045097231865","0.01709045097231865","0.01709045097231865"
"59000","0.017200088128447533","0.017200088128447533","0.017200088128447533"
"59100","0.016681505367159843","0.016681505367159843","0.016681505367159843"
"59200","0.0174518171697855","0.0174518171697855","0.0174518171697855"
"59300","0.018088048323988914","0.018088048323988914","0.018088048323988914"
"59400","0.01703905127942562","0.01703905127942562","0.01703905127942562"
"59500","0.01768548972904682","0.01768548972904682","0.01768548972904682"
"59600","0.01738654635846615","0.01738654635846615","0.01738654635846615"
"59700","0.01758773811161518","0.01758773811161518","0.01758773811161518"
"59800","0.016635138541460037","0.016635138541460037","0.016635138541460037"
"59900","0.0178346149623394","0.0178346149623394","0.0178346149623394"
